大宮,0.0
さいたま新都心,1.6
与野,2.7
北浦和,4.3
浦和,6.1
南浦和,7.8
蕨,10.6
西川口,12.5
川口,14.5
赤羽,17.1
東十条,18.9
王子,20.4
上中里,21.5
田端,23.2
西日暮里,24.0
日暮里,24.5
鶯谷,25.6
上野,26.7
御徒町,27.3
秋葉原,28.3
神田,29.0
東京,30.3
有楽町,31.1
新橋,32.2
浜松町,33.4
田町,34.9
品川,37.1
大井町,39.5
大森,41.7
蒲田,44.7
川崎,48.5
鶴見,52.0
新子安,55.1
東神奈川,57.3
横浜,59.1
桜木町,61.1
関内,62.1
石川町,62.9
山手,64.1
根岸,66.2
磯子,68.6
新杉田,70.2
洋光台,73.2
港南台,75.1
本郷台,77.6
大船,81.2
