新宿,0.0
笹塚,3.6
代田橋,4.4
明大前,5.2
下高井戸,6.1
桜上水,7.0
上北沢,7.8
八幡山,8.4
芦花公園,9.1
千歳烏山,9.9
仙川,11.5
つつじヶ丘,12.5
柴崎,13.3
国領,14.2
布田,14.9
調布,15.5
西調布,17.0
飛田給,17.7
武蔵野台,18.8
多磨霊園,19.6
東府中,20.4
府中,21.9
分倍河原,23.1
中河原,24.7
聖蹟桜ヶ丘,26.3
百草園,28.0
高幡不動,29.7
南平,32.1
平山城址公園,33.4
長沼,34.9
北野,36.1
京王八王子,37.9 
