大崎,0.0
恵比寿,3.6
渋谷,5.2
新宿,8.6
池袋,13.4
板橋,15.2
十条,16.9
赤羽,18.9
北赤羽,20.4
浮間舟渡,22.0
戸田公園,24.4
戸田,25.7
北戸田,27.1
武蔵浦和,29.5
中浦和,30.7
南与野,32.4
与野本町,34.0
北与野,35.1
大宮,36.9
日進,40.6
西大宮,43.2
指扇,44.6
南古谷,49.3
川越,53.0
