FileType,OuDia.JikokuhyouCsv.1
[平日]2018.3/17改正
下り

列車番号,,1A,99A,493A,9291A,693A,3A,95A,9293A,6153A,501A,5A,631A,491A,695A,201A,9295A,7A,697A,691A,633A,203A,461A,97A,9A,6155A,9297A,205A,9299A,635A,11A,503A,495A,101A,9301A,13A,637A,207A,463A,15A,9305A,3157A,209A,9307A,639A,17A,505A,6159A,6159A,9309A,103A,9311A,641A,213A,465A,19A,3215A,217A,9313A,643A,21A,507A,219A,9315A,105A,9317A,645A,221A,467A,23A,6165A,9319A,223A,647A,25A,509A,9323A,9325A,107A,649A,225A,469A,27A,9333A,9281A,9281A,651A,29A,511A,9335A,109A,653A,227A,471A,31A,9345A,9283A,9283A,655A,33A,513A,9347A,111A,657A,229A,473A,35A,6177A,9285A,659A,37A,515A,9359A,113A,661A,231A,475A,39A,9369A,9287A,9287A,663A,41A,517A,6183A,9371A,9373A,115A,665A,233A,477A,43A,9377A,6185A,9381A,9289A,9289A,667A,45A,519A,235A,7187A,9383A,9383A,117A,669A,237A,479A,47A,9387A,7189A,239A,9389A,671A,49A,521A,6191A,6191A,241A,9391A,9391A,51A,9393A,673A,243A,481A,53A,9395A,7193A,245A,9397A,675A,55A,523A,247A,7195A,9399A,119A,119A,9401A,677A,121A,525A,57A,6197A,6197A,9403A,249A,9405A,679A,123A,527A,803A,251A,9407A,59A,9409A,681A,253A,529A,125A,9411A,6199A,255A,9413A,683A,127A,127A,531A,805A,9415A,9417A,129A,9419A,685A,257A,533A,131A,9421A,259A,9423A,687A,133A,9425A,9427A,135A,9429A,807A,261A,263A,701A,9431A,265A,537A,703A,539A,705A,809A
三島,着, ﾚ, ﾚ, ﾚ, ﾚ,, ﾚ,, ﾚ, ﾚ, ﾚ, ﾚ,724,,, ﾚ, ﾚ, ﾚ,,,751, ﾚ, ﾚ,, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,819, ﾚ, ﾚ,, ﾚ, ﾚ, ﾚ,851, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,921, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,952, ﾚ,947, ﾚ, ﾚ, ﾚ, ﾚ,1020, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1052, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1122, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1152, ﾚ,1147, ﾚ, ﾚ, ﾚ, ﾚ,1220, ﾚ, ﾚ, ﾚ, ﾚ,1252, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1322, ﾚ, ﾚ, ﾚ, ﾚ,1352, ﾚ,1347, ﾚ, ﾚ, ﾚ,1420, ﾚ, ﾚ, ﾚ, ﾚ,1452, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1522, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1552, ﾚ,1547, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1620, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1652, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1722, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1752, ﾚ,1747, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1819, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1851, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1921, ﾚ, ﾚ,1928, ﾚ, ﾚ, ﾚ, ﾚ,1951, ﾚ,1946, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,2021, ﾚ, ﾚ, ﾚ,2028, ﾚ, ﾚ, ﾚ, ﾚ,2052, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,2122, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,2151, ﾚ, ﾚ,2210, ﾚ, ﾚ, ﾚ,2238, ﾚ,2300,2339
三島,発, ﾚ, ﾚ, ﾚ, ﾚ,, ﾚ,, ﾚ, ﾚ, ﾚ, ﾚ,727,,, ﾚ, ﾚ, ﾚ,651,,757, ﾚ, ﾚ,, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,824, ﾚ, ﾚ,, ﾚ, ﾚ, ﾚ,857, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,924, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,957, ﾚ,948, ﾚ, ﾚ, ﾚ, ﾚ,1024, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1057, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1124, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1157, ﾚ,1148, ﾚ, ﾚ, ﾚ, ﾚ,1224, ﾚ, ﾚ, ﾚ, ﾚ,1257, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1324, ﾚ, ﾚ, ﾚ, ﾚ,1357, ﾚ,1348, ﾚ, ﾚ, ﾚ,1424, ﾚ, ﾚ, ﾚ, ﾚ,1457, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1524, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1557, ﾚ,1548, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1624, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1657, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1724, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1757, ﾚ,1748, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1824, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1857, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1924, ﾚ, ﾚ,, ﾚ, ﾚ, ﾚ, ﾚ,1957, ﾚ,1947, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,2024, ﾚ, ﾚ, ﾚ,, ﾚ, ﾚ, ﾚ, ﾚ,2057, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,2124, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,, ﾚ, ﾚ,2213, ﾚ, ﾚ, ﾚ,2240, ﾚ,2301,
新富士,発, ﾚ, ﾚ, ﾚ, ﾚ,, ﾚ,, ﾚ, ﾚ, ﾚ, ﾚ,741,,, ﾚ, ﾚ, ﾚ,703,,812, ﾚ, ﾚ,, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,839, ﾚ, ﾚ,, ﾚ, ﾚ, ﾚ,912, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,939, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1011, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1039, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1111, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1139, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1211, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1239, ﾚ, ﾚ, ﾚ, ﾚ,1311, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1339, ﾚ, ﾚ, ﾚ, ﾚ,1411, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1439, ﾚ, ﾚ, ﾚ, ﾚ,1511, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1539, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1611, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1639, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1711, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1739, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1811, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1839, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1912, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1939, ﾚ, ﾚ,, ﾚ, ﾚ, ﾚ, ﾚ,2012, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,2039, ﾚ, ﾚ, ﾚ,, ﾚ, ﾚ, ﾚ, ﾚ,2111, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,2139, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,, ﾚ, ﾚ,2222, ﾚ, ﾚ, ﾚ,2250, ﾚ,2311,
静岡,着, ﾚ, ﾚ,640, ﾚ,, ﾚ,, ﾚ, ﾚ, ﾚ, ﾚ,752,,, ﾚ, ﾚ, ﾚ,714,,823, ﾚ,803,, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,850, ﾚ, ﾚ,, ﾚ, ﾚ, ﾚ,923, ﾚ,903, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,951, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1023, ﾚ,1004, ﾚ, ﾚ, ﾚ, ﾚ,1051, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1123, ﾚ,1104, ﾚ, ﾚ, ﾚ, ﾚ,1151, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1223, ﾚ,1204, ﾚ, ﾚ, ﾚ, ﾚ,1251, ﾚ, ﾚ, ﾚ, ﾚ,1323, ﾚ,1304, ﾚ, ﾚ, ﾚ, ﾚ,1351, ﾚ, ﾚ, ﾚ, ﾚ,1423, ﾚ,1404, ﾚ, ﾚ, ﾚ,1451, ﾚ, ﾚ, ﾚ, ﾚ,1523, ﾚ,1504, ﾚ, ﾚ, ﾚ, ﾚ,1551, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1623, ﾚ,1604, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1651, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1723, ﾚ,1704, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1751, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1823, ﾚ,1804, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1850, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1923, ﾚ,1903, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1950, ﾚ, ﾚ,, ﾚ, ﾚ, ﾚ, ﾚ,2023, ﾚ,2003, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,2051, ﾚ, ﾚ,2031,, ﾚ, ﾚ, ﾚ, ﾚ,2123, ﾚ,2104, ﾚ, ﾚ, ﾚ, ﾚ,2150, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,, ﾚ, ﾚ,2234, ﾚ, ﾚ,2227,2300,2255,2322,
静岡,発, ﾚ, ﾚ,641, ﾚ,607, ﾚ,, ﾚ, ﾚ, ﾚ, ﾚ,755,,638, ﾚ, ﾚ, ﾚ,717,,824, ﾚ,810,, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,855, ﾚ, ﾚ,, ﾚ, ﾚ, ﾚ,924, ﾚ,910, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,956, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1024, ﾚ,1010, ﾚ, ﾚ, ﾚ, ﾚ,1056, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1124, ﾚ,1110, ﾚ, ﾚ, ﾚ, ﾚ,1156, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1224, ﾚ,1210, ﾚ, ﾚ, ﾚ, ﾚ,1256, ﾚ, ﾚ, ﾚ, ﾚ,1324, ﾚ,1310, ﾚ, ﾚ, ﾚ, ﾚ,1356, ﾚ, ﾚ, ﾚ, ﾚ,1424, ﾚ,1410, ﾚ, ﾚ, ﾚ,1456, ﾚ, ﾚ, ﾚ, ﾚ,1524, ﾚ,1510, ﾚ, ﾚ, ﾚ, ﾚ,1556, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1624, ﾚ,1610, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1656, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1724, ﾚ,1710, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1756, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1824, ﾚ,1810, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1855, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1924, ﾚ,1910, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1955, ﾚ, ﾚ,, ﾚ, ﾚ, ﾚ, ﾚ,2024, ﾚ,2010, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,2056, ﾚ, ﾚ,2032,, ﾚ, ﾚ, ﾚ, ﾚ,2129, ﾚ,2110, ﾚ, ﾚ, ﾚ, ﾚ,2156, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,, ﾚ, ﾚ,, ﾚ, ﾚ,2228,2301,2256,,
掛川,発, ﾚ, ﾚ, ﾚ, ﾚ,621, ﾚ,, ﾚ, ﾚ, ﾚ, ﾚ,810,,657, ﾚ, ﾚ, ﾚ,732,,839, ﾚ, ﾚ,, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,910, ﾚ, ﾚ,, ﾚ, ﾚ, ﾚ,941, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1011, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1039, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1111, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1142, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1211, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1239, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1311, ﾚ, ﾚ, ﾚ, ﾚ,1342, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1411, ﾚ, ﾚ, ﾚ, ﾚ,1439, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1511, ﾚ, ﾚ, ﾚ, ﾚ,1542, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1611, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1639, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1711, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1742, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1811, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1839, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1910, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1941, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,2010, ﾚ, ﾚ,, ﾚ, ﾚ, ﾚ, ﾚ,2039, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,2111, ﾚ, ﾚ, ﾚ,, ﾚ, ﾚ, ﾚ, ﾚ,2148, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,2216, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,, ﾚ, ﾚ,, ﾚ, ﾚ, ﾚ,2315, ﾚ,,
浜松,着, ﾚ, ﾚ, ﾚ, ﾚ,631, ﾚ,, ﾚ, ﾚ, ﾚ, ﾚ,820,,707, ﾚ, ﾚ, ﾚ,743,,850, ﾚ,830,, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,920, ﾚ, ﾚ,, ﾚ, ﾚ, ﾚ,952, ﾚ,930, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1021, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1050, ﾚ,1031, ﾚ, ﾚ, ﾚ, ﾚ,1121, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1153, ﾚ,1131, ﾚ, ﾚ, ﾚ, ﾚ,1221, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1250, ﾚ,1231, ﾚ, ﾚ, ﾚ, ﾚ,1321, ﾚ, ﾚ, ﾚ, ﾚ,1353, ﾚ,1331, ﾚ, ﾚ, ﾚ, ﾚ,1421, ﾚ, ﾚ, ﾚ, ﾚ,1450, ﾚ,1431, ﾚ, ﾚ, ﾚ,1521, ﾚ, ﾚ, ﾚ, ﾚ,1553, ﾚ,1531, ﾚ, ﾚ, ﾚ, ﾚ,1621, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1650, ﾚ,1631, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1721, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1753, ﾚ,1731, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1821, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1850, ﾚ,1831, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1920, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1952, ﾚ,1930, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,2020, ﾚ, ﾚ,, ﾚ, ﾚ, ﾚ, ﾚ,2050, ﾚ,2030, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,2121, ﾚ, ﾚ, ﾚ,, ﾚ, ﾚ, ﾚ, ﾚ,2158, ﾚ,2131, ﾚ, ﾚ, ﾚ, ﾚ,2226, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,, ﾚ, ﾚ,, ﾚ, ﾚ,2248,2325,2316,,
浜松,発, ﾚ, ﾚ, ﾚ, ﾚ,632, ﾚ,, ﾚ, ﾚ, ﾚ, ﾚ,822,,710, ﾚ, ﾚ, ﾚ,749,,855, ﾚ,837,, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,922, ﾚ, ﾚ,, ﾚ, ﾚ, ﾚ,955, ﾚ,937, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1027, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1055, ﾚ,1036, ﾚ, ﾚ, ﾚ, ﾚ,1127, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1155, ﾚ,1136, ﾚ, ﾚ, ﾚ, ﾚ,1227, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1255, ﾚ,1236, ﾚ, ﾚ, ﾚ, ﾚ,1327, ﾚ, ﾚ, ﾚ, ﾚ,1355, ﾚ,1336, ﾚ, ﾚ, ﾚ, ﾚ,1427, ﾚ, ﾚ, ﾚ, ﾚ,1455, ﾚ,1436, ﾚ, ﾚ, ﾚ,1527, ﾚ, ﾚ, ﾚ, ﾚ,1555, ﾚ,1536, ﾚ, ﾚ, ﾚ, ﾚ,1627, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1655, ﾚ,1636, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1727, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1755, ﾚ,1736, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1827, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1855, ﾚ,1836, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1922, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1955, ﾚ,1937, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,2022, ﾚ, ﾚ,, ﾚ, ﾚ, ﾚ, ﾚ,2055, ﾚ,2037, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,2127, ﾚ, ﾚ, ﾚ,, ﾚ, ﾚ, ﾚ, ﾚ,2204, ﾚ,2136, ﾚ, ﾚ, ﾚ, ﾚ,2232, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,, ﾚ, ﾚ,, ﾚ, ﾚ,2249,,2317,,
豊橋,発, ﾚ, ﾚ, ﾚ, ﾚ,645, ﾚ,, ﾚ, ﾚ,759, ﾚ,841,,725, ﾚ, ﾚ, ﾚ,806,,913, ﾚ, ﾚ,, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,941, ﾚ, ﾚ,, ﾚ, ﾚ, ﾚ,1013, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1045, ﾚ,957, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1113, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1145, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1213, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1245, ﾚ,1158, ﾚ, ﾚ, ﾚ,1313, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1345, ﾚ, ﾚ, ﾚ, ﾚ,1413, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1445, ﾚ,1358, ﾚ, ﾚ,1513, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1545, ﾚ, ﾚ, ﾚ, ﾚ,1613, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1645, ﾚ,1558, ﾚ, ﾚ, ﾚ, ﾚ,1713, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1745, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1813, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1845, ﾚ,1758, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1913, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1941, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,2013, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,2041, ﾚ,1957,, ﾚ, ﾚ, ﾚ, ﾚ,2113, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,2145, ﾚ, ﾚ, ﾚ,, ﾚ, ﾚ, ﾚ, ﾚ,2222, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,2245, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,, ﾚ, ﾚ,, ﾚ, ﾚ,2302,,2329,,
三河安城,発, ﾚ, ﾚ, ﾚ, ﾚ,700, ﾚ,, ﾚ, ﾚ, ﾚ, ﾚ,858,,738, ﾚ, ﾚ, ﾚ,825,,932, ﾚ, ﾚ,, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,958, ﾚ, ﾚ,, ﾚ, ﾚ, ﾚ,1032, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1103, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1132, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1203, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1232, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1303, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1332, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1403, ﾚ, ﾚ, ﾚ, ﾚ,1432, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1503, ﾚ, ﾚ, ﾚ, ﾚ,1532, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1603, ﾚ, ﾚ, ﾚ, ﾚ,1632, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1703, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1732, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1803, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1832, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1903, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1932, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,1958, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,2032, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,2058, ﾚ, ﾚ,, ﾚ, ﾚ, ﾚ, ﾚ,2132, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,2203, ﾚ, ﾚ, ﾚ,, ﾚ, ﾚ, ﾚ, ﾚ,2234, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,2259, ﾚ, ﾚ, ﾚ, ﾚ, ﾚ,, ﾚ, ﾚ,, ﾚ, ﾚ, ﾚ,, ﾚ,,
名古屋,着,734,728,724,742,710,751,,801,801,818,811,909,,749,823,830,834,839,,943,841,907,,847,854,854,859,904,1009,911,917,,919,928,931,1044,941,1007,947,954,954,959,1004,1115,1011,1017,1019,1019,1028,1031,1037,1144,1041,1108,1048,1054,1101,1104,1215,1111,1117,1121,1128,1131,1137,1244,1141,1208,1148,1154,1154,1201,1315,1211,1217,1221,1228,1231,1344,1241,1308,1248,1304,1302,1302,1415,1311,1317,1321,1331,1444,1341,1408,1348,1404,1402,1402,1515,1411,1417,1421,1431,1544,1441,1508,1448,1454,1502,1615,1511,1517,1521,1531,1644,1541,1608,1548,1604,1602,1602,1715,1611,1617,1621,1621,1628,1631,1744,1641,1708,1648,1654,1654,1704,1702,1702,1815,1711,1717,1721,1721,1728,1728,1731,1844,1741,1808,1748,1754,1754,1801,1804,1915,1811,1817,1821,1821,1821,1828,1828,1831,1837,1944,1841,1908,1848,1854,1854,1901,1904,2009,1911,1917,1921,1921,1928,1931,1931,1937,2044,1941,2007,1947,1954,1954,1954,1959,2004,2109,2011,2017,,2019,2028,2031,2037,2144,2041,2107,2047,2054,2054,2059,2104,2215,2111,2111,2117,,2119,2128,2131,2137,2245,2141,2208,2148,2154,2201,2204,2311,2211,2221,2228,2231,2236,,2240,2247,,2253,2257,2324,,2349,,
