千葉,0.0
西千葉,1.4
稲毛,3.3
新検見川,6.0
幕張,7.6
幕張本郷,9.6
津田沼,12.5
東船橋,14.2
船橋,16.0
西船橋,18.6
下総中山,20.2
本八幡,21.8
市川,23.8
小岩,26.4
新小岩,29.2
平井,31.0
亀戸,32.9
錦糸町,34.4
両国,35.9
浅草橋,36.7
秋葉原,37.8
御茶ノ水,38.7
水道橋,39.5
飯田橋,40.4
市ケ谷,41.9
四ツ谷,42.7
信濃町,44.0
千駄ケ谷,44.7
代々木,45.7
新宿,46.4
大久保,47.8
東中野,48.9
中野,50.8
高円寺,52.2
阿佐ケ谷,53.4
荻窪,54.8
西荻窪,56.7
吉祥寺,58.6
三鷹,60.2
