渋谷,0.0
池尻大橋,1.9
三軒茶屋,3.3
駒沢大学,4.8
桜新町,6.3
用賀,7.6
二子玉川,9.4
二子新地,10.1
高津,10.7
溝の口,11.4
梶が谷,12.2
宮崎台,13.7
宮前平,14.7
鷺沼,15.7
たまプラーザ,17.1
あざみ野,18.2
江田,19.3
市が尾,20.6
藤が丘,22.1
青葉台,23.1
田奈,24.5
長津田,25.6
つくし野,26.8
すずかけ台,28.0
南町田,29.2
つきみ野,30.3
中央林間,31.5 
