大宮,0.0
浦和,6.1
赤羽,17.1
池袋,22.6
新宿,27.4
渋谷,30.8
恵比寿,32.4
大崎,36.0
西大井,41.6
武蔵小杉,48.0
新川崎,50.7
横浜,62.9
保土ヶ谷,65.9
東戸塚,70.8
戸塚,75.0
大船,80.6
