目黒,0.0
不動前,1.0
武蔵小山,1.9
西小山,2.6
洗足,3.3
大岡山,4.3
奥沢,5.5
田園調布,6.5
多摩川,7.3
新丸子,8.6
武蔵小杉,9.1
元住吉,10.4
日吉,11.9 
