東京,0.0
新橋,1.9
品川,6.8
川崎,18.2
横浜,28.8
戸塚,40.9
大船,46.5
藤沢,51.1
辻堂,54.8
茅ヶ崎,58.6
平塚,63.8
大磯,67.8
二宮,73.1
国府津,77.7
鴨宮,80.8
小田原,83.9
早川,86.0
根府川,90.4
真鶴,95.8
湯河原,99.1
熱海,104.6 
