旭川,0.0
旭川四条,1.8
新旭川,3.7
永山,9.3
北永山,11.4
南比布,14.7
比布,17.1
北比布,20.2
蘭留,22.8
塩狩,28.4
和寒,36.3
東六線,41.4
剣淵,45.2
北剣淵,50.2
士別,53.9
下士別,58.3
多寄,61.7
瑞穂,64.5
風連,68.1
東風連,72.6
名寄,76.2
日進,83.8
北星,93.4
智恵文,98.2
智北,100.2
南美深,102.6
美深,105.2
初野,108.1
紋穂内,112.1
恩根内,115.5
豊清水,117.9
天塩川温泉,121.5
咲来,124.7
音威子府,129.3
筬島,135.6
佐久,153.6
天塩中川,161.9
歌内,169.0
問寒別,175.8
糠南,178.0
雄信内,183.5
安牛,189.7
南幌延,191.6
上幌延,194.6
幌延,199.4
下沼,207.2
豊富,215.9
徳満,220.9
兜沼,230.9
勇知,236.7
抜海,245.0
南稚内,256.7
稚内,259.4
