渋谷,0.0
代官山,1.5
中目黒,2.2
祐天寺,3.2
学芸大学,4.2
都立大学,5.6
自由が丘,7.0
田園調布,8.2
多摩川,9.0
新丸子,10.3
武蔵小杉,10.8
元住吉,12.1
日吉,13.6
綱島,15.8
大倉山,17.5
菊名,18.8
妙蓮寺,20.2
白楽,21.4
東白楽,22.1
反町,23.3
横浜,24.2 
