上野,3.6
尾久,8.4
赤羽,13.2
浦和,24.2
さいたま新都心,28.7
大宮,30.3
土呂,33.3
東大宮,35.4
蓮田,39.2
白岡,43.5
新白岡,45.9
久喜,48.9
東鷲宮,51.6
栗橋,57.2
古河,64.7
野木,69.4
間々田,73.3
小山,80.6
小金井,88.1
自治医大,90.7
石橋,95.4
雀宮,101.8
宇都宮,109.5
岡本,115.7
宝積寺,121.2
氏家,127.1
蒲須坂,131.6
片岡,135.5
矢板,141.8
野崎,146.6
西那須野,151.8
那須塩原,157.8
黒磯,163.3
