大井町,0.0
下神明,0.8
戸越公園,1.5
中延,2.1
荏原町,2.7
旗の台,3.2
北千束,4.0
大岡山,4.8
緑が丘,5.3
自由が丘,6.3
九品仏,7.1
尾山台,7.8
等々力,8.3
上野毛,9.2
二子玉川,10.4
二子新地,11.1
高津,11.7
溝の口,12.4 
