川崎,0.0
尻手,1.7
矢向,2.6
鹿島田,4.1
平間,5.3
向河原,6.6
武蔵小杉,7.5
武蔵中原,9.2
武蔵新城,10.5
武蔵溝ノ口,12.7
津田山,13.9
久地,14.9
宿河原,16.2
登戸,17.3
中野島,19.5
稲田堤,20.8
矢野口,22.4
稲城長沼,24.1
南多摩,25.5
府中本町,27.9
分倍河原,28.8
西府,30.0
谷保,31.6
矢川,33.0
西国立,34.3
立川,35.5
