東京,0.0
品川,6.8
新横浜,28.8
小田原,83.9
熱海,104.6
三島,120.7
新富士,146.2
静岡,180.2
掛川,229.3
浜松,257.1
豊橋,293.6
三河安城,336.3
名古屋,366.0
岐阜羽島,396.3
米原,445.9
京都,513.6
新大阪,552.6
